lisle,il,2018-12-08,Lisle, IL,41.799011,-88.071312,7,14,74,1008.0,21
bridgeport,ct,2018-12-08,Bridgeport, CT,41.181881,-73.191269,9,14,64,1025.0,21
margate,fl,2018-12-08,Margate, FL,26.24649,-80.211967,11,73,65,1021.0,73
kokomo,in,2018-12-08,Kokomo, IN,40.4865,-86.126244,14,5,83,1003.0,17
la place,la,2018-12-08,Laplace, LA,30.073059,-90.475777,26,57,75,1020.0,60
north reading,ma,2018-12-08,North Reading, MA,42.581402,-71.087517,11,12,54,1025.0,20
hampstead,nc,2018-12-08,Hampstead, NC,34.362671,-77.731842,13,39,81,1028.0,43
tracy,ca,2018-12-08,Tracy, CA,37.7397,-121.426407,1,46,81,1018.0,46
lake village,ar,2018-12-08,Lake Village, AR,33.32547,-91.284111,14,39,93,1021.0,44
alvin,tx,2018-12-08,Alvin, TX,29.420191,-95.247231,22,55,100,1012.0,59
mobile,al,2018-12-08,Mobile, AL,30.68639,-88.053238,13,52,57,1023.0,54
inman,sc,2018-12-08,Inman, SC,35.049019,-82.091881,5,39,71,996.0,41
harahan,la,2018-12-08,Harahan, LA,29.937401,-90.203133,20,59,75,1020.0,61
berkeley,ca,2018-12-08,Berkeley, CA,37.872532,-122.27478,5,45,88,1013.0,45
spokane,wa,2018-12-08,Spokane, WA,47.67347,-117.415909,4,23,84,950.0,22
orick,ca,2018-12-08,Orick, CA,41.290909,-124.06913,14,48,82,1000.0,51
gurnee,il,2018-12-08,Gurnee, IL,42.370762,-87.938812,9,14,69,1008.0,21
bellevue,wa,2018-12-08,Bellevue, WA,47.61002,-122.187851,6,34,62,1016.0,37
nokesville,va,2018-12-08,Nokesville, VA,38.693951,-77.575844,4,19,91,1020.0,19
clint,tx,2018-12-08,Clint, TX,31.590111,-106.228882,14,39,97,889.0,44
montgomery village,md,2018-12-08,Montgomery Village, MD,39.178188,-77.195763,2,21,83,1015.0,22
olympia,wa,2018-12-08,Olympia, WA,47.041901,-122.896591,5,34,89,1015.0,34
honolulu,hi,2018-12-08,Honolulu, HI,21.45767,-157.97139,16,68,78,985.0,68
lanham,md,2018-12-08,Lanham, MD,38.96207,-76.842079,4,25,75,1026.0,25
harrison,ar,2018-12-08,Harrison, AR,36.228649,-93.110512,11,27,87,981.0,32
covington,ky,2018-12-08,Covington, KY,39.083771,-84.510208,10,16,78,1006.0,23
greensboro,nc,2018-12-08,Greensboro, NC,36.096371,-79.827179,7,34,69,999.0,37
vernal,ut,2018-12-08,Vernal, UT,40.45166,-109.537262,2,25,79,838.0,25
north attleboro,ma,2018-12-08,North Attleboro, MA,41.969898,-71.334511,9,12,59,1022.0,19
wichtia,ks,2018-12-08,Kansas, US,38.498089,-98.320229,5,18,84,969.0,22
ledyard,ct,2018-12-08,Ledyard, CT,41.440121,-72.016357,11,12,61,1024.0,20
high point,nc,2018-12-08,High Point, NC,35.987968,-79.993561,8,32,75,999.0,37
poughkeepsie,ny,2018-12-08,Poughkeepsie, NY,41.6936,-73.918701,7,10,80,1018.0,17
hastings,mi,2018-12-08,Hastings, MI,42.682781,-85.246536,13,10,74,1002.0,21
maple grove,mn,2018-12-08,Maple Grove, MN,45.108959,-93.462448,10,-4,88,999.0,7
clermont,fl,2018-12-08,Clermont, FL,28.551291,-81.766342,8,55,87,1020.0,56
belmont,ma,2018-12-08,Belmont, MA,42.39595,-71.179489,10,12,47,1025.0,21
benton,ky,2018-12-08,Benton, KY,36.853939,-88.360451,13,27,76,1015.0,34
bentonville,ar,2018-12-08,Bentonville, AR,36.372311,-94.209686,13,27,85,981.0,33
spring city,pa,2018-12-08,Spring City, PA,40.1763,-75.544998,2,18,88,1020.0,19
florissant,mo,2018-12-08,Florissant, MO,38.799702,-90.327057,11,16,84,1016.0,24
warner robins,ga,2018-12-08,Warner Robins, GA,32.61245,-83.640259,7,43,83,1015.0,45
yankton,sd,2018-12-08,Yankton, SD,42.871792,-97.397049,7,-6,89,985.0,3
canyon cntry,ca,2018-12-08,Santa Clarita, CA,34.432072,-118.504333,9,48,75,959.0,50
diamond springs,ca,2018-12-08,Diamond Springs, CA,38.692032,-120.839058,7,41,79,964.0,44
surf city,nj,2018-12-08,Surf City, NJ,39.6646,-74.170883,16,16,65,1031.0,26
audubon,nj,2018-12-08,Audubon, NJ,39.890598,-75.072227,2,25,68,1030.0,24
friendswood,tx,2018-12-08,Friendswood, TX,29.53001,-95.200241,13,55,99,1011.0,57
charleston,il,2018-12-08,Charleston, IL,39.495972,-88.176308,13,9,79,1009.0,19
east wenatchee,wa,2018-12-08,East Wenatchee, WA,47.422958,-120.286232,4,27,80,951.0,26
berthoud,co,2018-12-08,Berthoud, CO,40.30621,-105.079163,4,21,76,846.0,21
sandy,ut,2018-12-08,Sandy, UT,40.57011,-111.852768,1,32,81,842.0,32
pasco,wa,2018-12-08,Pasco, WA,46.250401,-119.127518,1,28,81,1010.0,29
jersey city,nj,2018-12-08,Jersey City, NJ,40.718391,-74.067909,6,19,62,1029.0,24
bolinas,ca,2018-12-08,Bolinas, CA,37.917721,-122.709503,7,45,85,1014.0,46
salisbury,nc,2018-12-08,Salisbury, NC,35.669182,-80.479347,5,32,90,1002.0,35
greenacres,fl,2018-12-08,Greenacres, FL,26.627451,-80.137291,12,70,69,1021.0,70
waunakee,wi,2018-12-08,Waunakee, WI,43.192051,-89.462639,4,18,85,998.0,17
davie,fl,2018-12-08,Davie, FL,26.078251,-80.287231,11,72,69,1021.0,72
overland park,ks,2018-12-08,Overland Park, KS,38.984901,-94.6717,9,16,81,999.0,22
calimesa,ca,2018-12-08,Calimesa, CA,33.987438,-117.055489,7,46,75,935.0,49
laguna beach,ca,2018-12-08,Laguna Beach, CA,33.543701,-117.761391,5,52,74,1012.0,51
sandy spring,md,2018-12-08,Sandy Spring, MD,39.149551,-77.02771,2,25,77,1016.0,24
lubbock,tx,2018-12-08,Lubbock, TX,33.5923,-101.856003,14,23,91,911.0,31
alhambra,ca,2018-12-08,Alhambra, CA,34.0937,-118.127274,6,55,80,1005.0,56
livonia,mi,2018-12-08,Livonia, MI,42.397148,-83.373299,18,9,59,1006.0,21
east lansing,mi,2018-12-08,East Lansing, MI,42.735901,-84.484848,11,12,74,1000.0,20
hesperia,ca,2018-12-08,Hesperia, CA,34.424141,-117.319206,3,41,93,905.0,41
perkiomenville,pa,2018-12-08,Green Lane, PA,40.332489,-75.480431,0,16,89,1019.0,16
montclair,ca,2018-12-08,Montclair, CA,34.071709,-117.697983,4,48,84,974.0,48
jeannette,pa,2018-12-08,Jeannette, PA,40.326599,-79.615898,9,12,86,988.0,19
buda,tx,2018-12-08,Buda, TX,30.08618,-97.845512,24,41,92,992.0,47
salt lake city,ut,2018-12-08,Salt Lake City, UT,40.777561,-111.930717,3,30,91,870.0,31
centerton,ar,2018-12-08,Centerton, AR,36.360329,-94.284866,13,27,82,982.0,34
fountain valley,ca,2018-12-08,Fountain Valley, CA,33.710491,-117.951317,6,54,82,1023.0,53
oro valley,az,2018-12-08,Oro Valley, AZ,32.422539,-110.975998,4,48,78,917.0,48
marble falls,tx,2018-12-08,Marble Falls, TX,30.58357,-98.267899,14,39,96,983.0,44
grande prairie,ab,2018-12-08,Grande Prairie, AB,55.167149,-118.795891,7,0,76,938.0,9
cheyenne,wy,2018-12-08,Cheyenne, WY,41.146931,-104.791939,11,10,82,815.0,20
new eagle,pa,2018-12-08,New Eagle, PA,40.206699,-79.953499,9,9,88,992.0,17
smyrna,ga,2018-12-08,Smyrna, GA,33.86438,-84.517128,7,41,97,993.0,44
hartsville,sc,2018-12-08,Hartsville, SC,34.369019,-80.083199,7,41,73,1021.0,43
missoula,mt,2018-12-08,Missoula, MT,46.867821,-114.00737,4,21,61,887.0,21
smithfield,ut,2018-12-08,Smithfield, UT,41.834751,-111.829033,5,27,90,840.0,26
chardon,oh,2018-12-08,Chardon, OH,41.579601,-81.20871,13,16,77,988.0,25
wailuku,hi,2018-12-08,Wailuku, HI,20.88562,-156.504517,16,70,70,995.0,70
woodbury,mn,2018-12-08,Woodbury, MN,44.919868,-92.940613,7,0,86,1000.0,8
thomasville,nc,2018-12-08,Thomasville, NC,35.882191,-80.081261,7,32,80,1001.0,36
fuquay varina,nc,2018-12-08,Fuquay-Varina, NC,35.58503,-78.79982,7,28,93,1018.0,33
frazier park,ca,2018-12-08,Frazier Park, CA,34.812241,-118.954292,2,36,68,862.0,36
silvis,il,2018-12-08,Silvis, IL,41.504822,-90.412857,4,23,75,1011.0,23
new bern,nc,2018-12-08,New Bern, NC,35.084549,-77.054573,8,36,88,1029.0,39
casselberry,fl,2018-12-08,Casselberry, FL,28.662849,-81.322151,7,57,88,1021.0,57
gadsden,al,2018-12-08,Gadsden, AL,34.014771,-86.007172,5,41,99,1003.0,43
dubai,du,2018-12-08,Dubai, Dubai,25.26944,55.308651,21,79,56,1016.0,78
waynesboro,va,2018-12-08,Waynesboro, VA,38.067299,-78.901169,5,19,78,975.0,24
little elm,tx,2018-12-08,Little Elm, TX,33.184109,-96.926353,21,34,93,1001.0,41
mableton,ga,2018-12-08,Mableton, GA,33.813171,-84.565567,7,41,97,993.0,44
kernersville,nc,2018-12-08,Kernersville, NC,36.119518,-80.07251,9,32,65,997.0,37
hanahan,sc,2018-12-08,Hanahan, SC,32.903381,-80.008163,9,45,70,1027.0,47
discovery bay,ca,2018-12-08,Discovery Bay, CA,37.906429,-121.598503,1,46,87,1020.0,46
garland,tx,2018-12-08,Garland, TX,32.908081,-96.630623,26,36,93,1003.0,43
buena park,ca,2018-12-08,Buena Park, CA,33.857182,-118.00457,10,52,79,1019.0,53
bethany,ok,2018-12-08,Bethany, OK,35.512699,-97.641197,16,25,79,983.0,33
maumelle,ar,2018-12-08,Maumelle, AR,34.85236,-92.399513,14,28,94,1015.0,35
west valley city,ut,2018-12-08,West Valley City, UT,40.688782,-112.011818,2,32,92,866.0,32
arvada,co,2018-12-08,Arvada, CO,39.830051,-105.145523,6,23,66,829.0,27
coon rapids,mn,2018-12-08,Coon Rapids, MN,45.175652,-93.309601,11,-4,85,1000.0,7
marion,in,2018-12-08,Marion, IN,40.5588,-85.660378,11,10,85,1002.0,19
